src,dest,EdgeType
CTNNBIP1,CTNNBIP1-PROT,Gene-Gene-PROT
CTNND2,CTNND2-PROT,Gene-Gene-PROT
CUL1,FBXW11,Gene-Gene
CUL1,RBX1,Gene-Gene
CUL1,SMAD2,Gene-Gene
CUL1,SMAD3,Gene-Gene
CUL1,CUL1-PROT,Gene-Gene-PROT
CYTH1,CYTH1-PROT,Gene-Gene-PROT
CYTH3,CYTH3-PROT,Gene-Gene-PROT
DEPDC5,DEPDC5-PROT,Gene-Gene-PROT
DLG1,DLG2,Gene-Gene
DLG1,LLGL1,Gene-Gene
DLG1,LLGL2,Gene-Gene
DLG1,DLG1-PROT,Gene-Gene-PROT
DLG2,LLGL1,Gene-Gene
DLG2,LLGL2,Gene-Gene
DLG2,DLG2-PROT,Gene-Gene-PROT
DOCK2,ELMO1,Gene-Gene
DOCK2,DOCK2-PROT,Gene-Gene-PROT
DOCK4,DOCK4-PROT,Gene-Gene-PROT
ECSIT,ECSIT-PROT,Gene-Gene-PROT
EGFR,CRKL,Gene-Gene
EGFR,MAP2K1,Gene-Gene
EGFR,MAPK1,Gene-Gene
EGFR,NCK1,Gene-Gene
EGFR,PIK3CB,Gene-Gene
EGFR,PLCB1,Gene-Gene
EGFR,PLCB4,Gene-Gene
EGFR,PLCG1,Gene-Gene
EGFR,PLCG2,Gene-Gene
EGFR,PTPN11,Gene-Gene
EGFR,SHC3,Gene-Gene
EGFR,STAT5B,Gene-Gene
EGFR,EGFR-PROT,Gene-Gene-PROT
EIF4B,EIF4B-PROT,Gene-Gene-PROT
ELAVL1,ELAVL1-PROT,Gene-Gene-PROT
ELMO1,ELMO1-PROT,Gene-Gene-PROT
ERBB4,PIK3CB,Gene-Gene
ERBB4,PLCG1,Gene-Gene
ERBB4,PLCG2,Gene-Gene
ERBB4,SHC3,Gene-Gene
ERBB4,STAT5B,Gene-Gene
ERBB4,ERBB4-PROT,Gene-Gene-PROT
EXOC2,EXOC2-PROT,Gene-Gene-PROT
F2,GRM5,Gene-Gene
F2,GRM7,Gene-Gene
F2,GRM8,Gene-Gene
F2,F2-PROT,Gene-Gene-PROT
FBXW11,CUL1,Gene-Gene
FBXW11,FBXW11-PROT,Gene-Gene-PROT
FGFR1,CRKL,Gene-Gene
FGFR1,PIK3CB,Gene-Gene
FGFR1,PLCB1,Gene-Gene
FGFR1,PLCB4,Gene-Gene
FGFR1,PLCG1,Gene-Gene
FGFR1,PLCG2,Gene-Gene
FGFR1,SHC3,Gene-Gene
FGFR1,FGFR1-PROT,Gene-Gene-PROT
FLCN,FLCN-PROT,Gene-Gene-PROT
FLNB,FLNB-PROT,Gene-Gene-PROT
FLOT1,FLOT1-PROT,Gene-Gene-PROT
FOSB,FOSB-PROT,Gene-Gene-PROT
FOXO3,GABARAP,Gene-Gene
FOXO3,GALT,Gene-Gene
FOXO3,FOXO3-PROT,Gene-Gene-PROT
FRS2,CRKL,Gene-Gene
FRS2,FRS2-PROT,Gene-Gene-PROT
FXYD1,ATP1B1,Gene-Gene
FXYD1,ATP1B3,Gene-Gene
FXYD1,FXYD1-PROT,Gene-Gene-PROT
GABARAP,GABARAP-PROT,Gene-Gene-PROT
GALT,GALT-PROT,Gene-Gene-PROT
GFAP,GFAP-PROT,Gene-Gene-PROT
GNA11,PLCB1,Gene-Gene
GNA11,PLCB4,Gene-Gene
GNA11,GNA11-PROT,Gene-Gene-PROT
GNAI1,ADCY2,Gene-Gene
GNAI1,ADCY3,Gene-Gene
GNAI1,ADCY5,Gene-Gene
GNAI1,ADCY8,Gene-Gene
GNAI1,ADCY9,Gene-Gene
GNAI1,GNB2,Gene-Gene
GNAI1,GNG4,Gene-Gene
GNAI1,GNG7,Gene-Gene
GNAI1,KCNJ3,Gene-Gene
GNAI1,KCNJ6,Gene-Gene
GNAI1,PIK3CB,Gene-Gene
GNAI1,PLCB1,Gene-Gene
GNAI1,PLCB4,Gene-Gene
GNAI1,PRKCE,Gene-Gene
GNAI1,GNAI1-PROT,Gene-Gene-PROT
GNAI2,ADCY2,Gene-Gene
GNAI2,ADCY3,Gene-Gene
GNAI2,ADCY5,Gene-Gene
GNAI2,ADCY8,Gene-Gene
GNAI2,ADCY9,Gene-Gene
GNAI2,GNB2,Gene-Gene
GNAI2,GNG4,Gene-Gene
GNAI2,GNG7,Gene-Gene
GNAI2,KCNJ3,Gene-Gene
GNAI2,KCNJ6,Gene-Gene
GNAI2,PIK3CB,Gene-Gene
GNAI2,PLCB1,Gene-Gene
GNAI2,PLCB4,Gene-Gene
GNAI2,PRKCE,Gene-Gene
GNAI2,GNAI2-PROT,Gene-Gene-PROT
GNAI3,ADCY2,Gene-Gene
GNAI3,ADCY3,Gene-Gene
GNAI3,ADCY5,Gene-Gene
GNAI3,ADCY8,Gene-Gene
GNAI3,ADCY9,Gene-Gene
GNAI3,GNB2,Gene-Gene
GNAI3,GNG4,Gene-Gene
GNAI3,GNG7,Gene-Gene
GNAI3,KCNJ3,Gene-Gene
GNAI3,KCNJ6,Gene-Gene
GNAI3,PIK3CB,Gene-Gene
GNAI3,PLCB1,Gene-Gene
GNAI3,PLCB4,Gene-Gene
GNAI3,PRKCE,Gene-Gene
GNAI3,GNAI3-PROT,Gene-Gene-PROT
GNAL,ADCY2,Gene-Gene
GNAL,ADCY3,Gene-Gene
GNAL,ADCY8,Gene-Gene
GNAL,ADCY9,Gene-Gene
GNAL,GNAL-PROT,Gene-Gene-PROT
GNAQ,MRAS,Gene-Gene
GNAQ,PLCB1,Gene-Gene
GNAQ,PLCB4,Gene-Gene
GNAQ,PLCG1,Gene-Gene
GNAQ,PLCG2,Gene-Gene
GNAQ,PRKAA1,Gene-Gene
GNAQ,PRKAA2,Gene-Gene
GNAQ,PRKAB2,Gene-Gene
GNAQ,PRKAG2,Gene-Gene
GNAQ,GNAQ-PROT,Gene-Gene-PROT
GNB2,ADCY2,Gene-Gene
GNB2,ADCY3,Gene-Gene
GNB2,ADCY5,Gene-Gene
GNB2,ADCY8,Gene-Gene
GNB2,ADCY9,Gene-Gene
GNB2,GNG4,Gene-Gene
GNB2,GNG7,Gene-Gene
GNB2,MRAS,Gene-Gene
GNB2,PIK3CB,Gene-Gene
GNB2,PLCB1,Gene-Gene
GNB2,PLCB4,Gene-Gene
GNB2,PLCG1,Gene-Gene
GNB2,PLCG2,Gene-Gene
GNB2,PRKAA1,Gene-Gene
GNB2,PRKAA2,Gene-Gene
GNB2,PRKAB2,Gene-Gene
GNB2,PRKAG2,Gene-Gene
GNB2,PRKCE,Gene-Gene
GNB2,GNB2-PROT,Gene-Gene-PROT
GNG4,ADCY2,Gene-Gene
GNG4,ADCY3,Gene-Gene
GNG4,ADCY5,Gene-Gene
GNG4,ADCY8,Gene-Gene
GNG4,ADCY9,Gene-Gene
GNG4,GNG7,Gene-Gene
GNG4,MRAS,Gene-Gene
GNG4,PIK3CB,Gene-Gene
GNG4,PLCB1,Gene-Gene
GNG4,PLCB4,Gene-Gene
GNG4,PLCG1,Gene-Gene
GNG4,PLCG2,Gene-Gene
GNG4,PRKAA1,Gene-Gene
GNG4,PRKAA2,Gene-Gene
GNG4,PRKAB2,Gene-Gene
GNG4,PRKAG2,Gene-Gene
GNG4,PRKCE,Gene-Gene
GNG4,GNG4-PROT,Gene-Gene-PROT
GNG7,ADCY2,Gene-Gene
GNG7,ADCY3,Gene-Gene
GNG7,ADCY5,Gene-Gene
GNG7,ADCY8,Gene-Gene
GNG7,ADCY9,Gene-Gene
GNG7,MRAS,Gene-Gene
GNG7,PIK3CB,Gene-Gene
GNG7,PLCB1,Gene-Gene
GNG7,PLCB4,Gene-Gene
GNG7,PLCG1,Gene-Gene
GNG7,PLCG2,Gene-Gene
GNG7,PRKAA1,Gene-Gene
GNG7,PRKAA2,Gene-Gene
GNG7,PRKAB2,Gene-Gene
GNG7,PRKAG2,Gene-Gene
GNG7,PRKCE,Gene-Gene
GNG7,GNG7-PROT,Gene-Gene-PROT
GRIA1,GRIA1-PROT,Gene-Gene-PROT
GRIA2,GRIA2-PROT,Gene-Gene-PROT
GRIN2A,GRIN2A-PROT,Gene-Gene-PROT
GRM5,GNA11,Gene-Gene
GRM5,GNAQ,Gene-Gene
GRM5,PLCB1,Gene-Gene
GRM5,PLCB4,Gene-Gene
GRM5,GRM5-PROT,Gene-Gene-PROT
GRM7,PLCB1,Gene-Gene
GRM7,PLCB4,Gene-Gene
GRM7,GRM7-PROT,Gene-Gene-PROT
GRM8,PLCB1,Gene-Gene
GRM8,PLCB4,Gene-Gene
GRM8,GRM8-PROT,Gene-Gene-PROT
GSK3B,TSC1,Gene-Gene
GSK3B,GSK3B-PROT,Gene-Gene-PROT
GUCY1A2,GUCY1A2-PROT,Gene-Gene-PROT
HDAC4,HDAC4-PROT,Gene-Gene-PROT
HK1,HK1-PROT,Gene-Gene-PROT
HOMER1,PIK3CB,Gene-Gene
HOMER1,HOMER1-PROT,Gene-Gene-PROT
HSPB1,HSPB1-PROT,Gene-Gene-PROT
IFI16,IFI16-PROT,Gene-Gene-PROT
IGF1R,CRKL,Gene-Gene
IGF1R,MAP2K1,Gene-Gene
IGF1R,PIK3CB,Gene-Gene
IGF1R,PLCB1,Gene-Gene
IGF1R,PLCB4,Gene-Gene
IGF1R,SHC3,Gene-Gene
IGF1R,IGF1R-PROT,Gene-Gene-PROT
IL6ST,PIK3CB,Gene-Gene
IL6ST,IL6ST-PROT,Gene-Gene-PROT
INSR,CRKL,Gene-Gene
INSR,MAP2K1,Gene-Gene
INSR,PIK3CB,Gene-Gene
INSR,PLCB1,Gene-Gene
INSR,PLCB4,Gene-Gene
INSR,PTPN11,Gene-Gene
INSR,SHC3,Gene-Gene
INSR,INSR-PROT,Gene-Gene-PROT
ITGA1,ITGA2,Gene-Gene
ITGA1,ITGAV,Gene-Gene
ITGA1,ITGB1,Gene-Gene
ITGA1,ITGB5,Gene-Gene
ITGA1,PTK2,Gene-Gene
ITGA1,ITGA1-PROT,Gene-Gene-PROT
ITGA2,ITGAV,Gene-Gene
ITGA2,ITGB1,Gene-Gene
ITGA2,ITGB5,Gene-Gene
ITGA2,PTK2,Gene-Gene
ITGA2,ITGA2-PROT,Gene-Gene-PROT
ITGA6,ITGA1,Gene-Gene
ITGA6,ITGA2,Gene-Gene
ITGA6,ITGAV,Gene-Gene
ITGA6,ITGB1,Gene-Gene
ITGA6,ITGB5,Gene-Gene
ITGA6,PTK2,Gene-Gene
ITGA6,ITGA6-PROT,Gene-Gene-PROT
ITGAM,ITGAM-PROT,Gene-Gene-PROT
ITGAV,ITGB1,Gene-Gene
ITGAV,ITGB5,Gene-Gene
ITGAV,PLCB1,Gene-Gene
ITGAV,PLCB4,Gene-Gene
ITGAV,PLCD3,Gene-Gene
ITGAV,PLCG1,Gene-Gene
ITGAV,PLCG2,Gene-Gene
ITGAV,PTK2,Gene-Gene
ITGAV,ITGAV-PROT,Gene-Gene-PROT
ITGB1,ITGB5,Gene-Gene
ITGB1,PTK2,Gene-Gene
ITGB1,ITGB1-PROT,Gene-Gene-PROT
ITGB5,PTK2,Gene-Gene
ITGB5,ITGB5-PROT,Gene-Gene-PROT
ITPR1,ITPR1-PROT,Gene-Gene-PROT
ITPR2,ITPR2-PROT,Gene-Gene-PROT
JUND,JUND-PROT,Gene-Gene-PROT
KCNJ3,KCNJ3-PROT,Gene-Gene-PROT
KCNJ6,KCNJ6-PROT,Gene-Gene-PROT
KSR1,KSR1-PROT,Gene-Gene-PROT
KSR2,KSR2-PROT,Gene-Gene-PROT
LAMB2,ITGA1,Gene-Gene
LAMB2,ITGA2,Gene-Gene
LAMB2,ITGA6,Gene-Gene
LAMB2,ITGAV,Gene-Gene
LAMB2,ITGB1,Gene-Gene
LAMB2,ITGB5,Gene-Gene
LAMB2,PTK2,Gene-Gene
LAMB2,LAMB2-PROT,Gene-Gene-PROT
LAMTOR2,LAMTOR2-PROT,Gene-Gene-PROT
LDHA,LDHA-PROT,Gene-Gene-PROT
LDHB,LDHB-PROT,Gene-Gene-PROT
LLGL1,LLGL1-PROT,Gene-Gene-PROT
LLGL2,LLGL1,Gene-Gene
LLGL2,LLGL2-PROT,Gene-Gene-PROT
MAGI1,PTEN,Gene-Gene
MAGI1,MAGI1-PROT,Gene-Gene-PROT
MAGI2,PTEN,Gene-Gene
MAGI2,MAGI2-PROT,Gene-Gene-PROT
MAGI3,MAGI3-PROT,Gene-Gene-PROT
MAP2K1,MAPK1,Gene-Gene
MAP2K1,MAP2K1-PROT,Gene-Gene-PROT
MAP2K5,MAP2K5-PROT,Gene-Gene-PROT
MAP3K13,MAP3K13-PROT,Gene-Gene-PROT
MAP3K4,MAP3K4-PROT,Gene-Gene-PROT
MAP3K7,MAPK1,Gene-Gene
MAP3K7,MAPK10,Gene-Gene
MAP3K7,NLK,Gene-Gene
MAP3K7,PRKAA1,Gene-Gene
MAP3K7,PRKAA2,Gene-Gene
MAP3K7,PRKAB2,Gene-Gene
MAP3K7,PRKAG2,Gene-Gene
MAP3K7,RELA,Gene-Gene
MAP3K7,MAP3K7-PROT,Gene-Gene-PROT
MAP4K2,MAP4K2-PROT,Gene-Gene-PROT
MAP4K3,MAP4K3-PROT,Gene-Gene-PROT
MAPK1,ATP1B1,Gene-Gene
MAPK1,ATP1B3,Gene-Gene
MAPK1,FOSB,Gene-Gene
MAPK1,FOXO3,Gene-Gene
MAPK1,JUND,Gene-Gene
MAPK1,MKNK1,Gene-Gene
MAPK1,NOS1,Gene-Gene
MAPK1,PLA2G12A,Gene-Gene
MAPK1,PLA2G4C,Gene-Gene
MAPK1,PLA2G6,Gene-Gene
MAPK1,RELA,Gene-Gene
MAPK1,RPS6KA2,Gene-Gene
MAPK1,RPS6KB1,Gene-Gene
MAPK1,SMAD2,Gene-Gene
MAPK1,SMAD3,Gene-Gene
MAPK1,TSC1,Gene-Gene
MAPK1,MAPK1-PROT,Gene-Gene-PROT
MAPK10,CRKL,Gene-Gene
MAPK10,FOSB,Gene-Gene
MAPK10,FOXO3,Gene-Gene
MAPK10,JUND,Gene-Gene
MAPK10,RELA,Gene-Gene
MAPK10,MAPK10-PROT,Gene-Gene-PROT
MATK,MATK-PROT,Gene-Gene-PROT
ME3,ME3-PROT,Gene-Gene-PROT
MFN2,MFN2-PROT,Gene-Gene-PROT
MGRN1,MGRN1-PROT,Gene-Gene-PROT
MIOS,DEPDC5,Gene-Gene
MIOS,NPRL2,Gene-Gene
MIOS,NPRL3,Gene-Gene
MIOS,MIOS-PROT,Gene-Gene-PROT
MKNK1,MKNK1-PROT,Gene-Gene-PROT
MLYCD,MLYCD-PROT,Gene-Gene-PROT
MOB1B,MOB1B-PROT,Gene-Gene-PROT
MRAS,PIK3CB,Gene-Gene
MRAS,RAPGEF5,Gene-Gene
MRAS,RGL2,Gene-Gene
MRAS,TIAM1,Gene-Gene
MRAS,MRAS-PROT,Gene-Gene-PROT
NCK1,PAK1,Gene-Gene
NCK1,PAK2,Gene-Gene
NCK1,PAK4,Gene-Gene
NCK1,NCK1-PROT,Gene-Gene-PROT
NCOA1,NCOA1-PROT,Gene-Gene-PROT
NCOR2,NCOR2-PROT,Gene-Gene-PROT
NEK7,NEK7-PROT,Gene-Gene-PROT
NF2,NF2-PROT,Gene-Gene-PROT
NFKBIB,RELA,Gene-Gene
NFKBIB,NFKBIB-PROT,Gene-Gene-PROT
NLK,FOXO3,Gene-Gene
NLK,NLK-PROT,Gene-Gene-PROT
NOS1,NOS1-PROT,Gene-Gene-PROT
NOTCH2,NOTCH2-PROT,Gene-Gene-PROT
NPRL2,NPRL2-PROT,Gene-Gene-PROT
NPRL3,NPRL3-PROT,Gene-Gene-PROT
NTRK2,ABL1,Gene-Gene
NTRK2,MATK,Gene-Gene
NTRK2,PLCG1,Gene-Gene
NTRK2,PLCG2,Gene-Gene
NTRK2,SHC3,Gene-Gene
NTRK2,NTRK2-PROT,Gene-Gene-PROT
NTRK3,ABL1,Gene-Gene
NTRK3,MATK,Gene-Gene
NTRK3,PLCG1,Gene-Gene
NTRK3,PLCG2,Gene-Gene
NTRK3,SHC3,Gene-Gene
NTRK3,NTRK3-PROT,Gene-Gene-PROT
NUMB,NOTCH2,Gene-Gene
NUMB,NUMB-PROT,Gene-Gene-PROT
PAK1,PAK1-PROT,Gene-Gene-PROT
PAK2,PAK2-PROT,Gene-Gene-PROT
PAK4,PAK4-PROT,Gene-Gene-PROT
PARD3,PARD6B,Gene-Gene
PARD3,TIAM1,Gene-Gene
PARD3,PARD3-PROT,Gene-Gene-PROT
PARD6B,PARD6B-PROT,Gene-Gene-PROT
PDE10A,PDE10A-PROT,Gene-Gene-PROT
PDE1C,PDE1C-PROT,Gene-Gene-PROT
PDE4B,PDE4B-PROT,Gene-Gene-PROT
PDE4D,PDE4D-PROT,Gene-Gene-PROT
PFKP,PFKP-PROT,Gene-Gene-PROT
PHKB,PHKG1,Gene-Gene
PHKB,PYGB,Gene-Gene
PHKB,PHKB-PROT,Gene-Gene-PROT
PHKG1,PYGB,Gene-Gene
PHKG1,PHKG1-PROT,Gene-Gene-PROT
PHLPP2,AKT2,Gene-Gene
PHLPP2,AKT3,Gene-Gene
PHLPP2,PHLPP2-PROT,Gene-Gene-PROT
PIK3C3,PIK3C3-PROT,Gene-Gene-PROT
PIK3CB,AKT2,Gene-Gene
PIK3CB,AKT3,Gene-Gene
PIK3CB,ATP1B1,Gene-Gene
PIK3CB,ATP1B3,Gene-Gene
PIK3CB,PTK2,Gene-Gene
PIK3CB,PIK3CB-PROT,Gene-Gene-PROT
PIP5K1A,PIP5K1A-PROT,Gene-Gene-PROT
PKN2,PKN2-PROT,Gene-Gene-PROT
PLA2G12A,PLA2G12A-PROT,Gene-Gene-PROT
PLA2G4C,PLA2G4C-PROT,Gene-Gene-PROT
PLA2G6,PLA2G6-PROT,Gene-Gene-PROT
PLAT,PLAT-PROT,Gene-Gene-PROT
PLCB1,EGFR,Gene-Gene
PLCB1,PRKCB,Gene-Gene
PLCB1,PRKCE,Gene-Gene
PLCB1,PLCB1-PROT,Gene-Gene-PROT
PLCB4,EGFR,Gene-Gene
PLCB4,PRKCB,Gene-Gene
PLCB4,PRKCE,Gene-Gene
PLCB4,PLCB4-PROT,Gene-Gene-PROT
PLCD3,PLCD3-PROT,Gene-Gene-PROT
PLCG1,PLA2G4C,Gene-Gene
PLCG1,PRKCB,Gene-Gene
PLCG1,PRKCG,Gene-Gene
PLCG1,PLCG1-PROT,Gene-Gene-PROT
PLCG2,PLA2G4C,Gene-Gene
PLCG2,PRKCB,Gene-Gene
PLCG2,PRKCG,Gene-Gene
PLCG2,PLCG2-PROT,Gene-Gene-PROT
PLD2,PLD2-PROT,Gene-Gene-PROT
PPP1R12B,PPP1R12B-PROT,Gene-Gene-PROT
PPP2R1A,AKT2,Gene-Gene
PPP2R1A,AKT3,Gene-Gene
PPP2R1A,RPS6KB1,Gene-Gene
PPP2R1A,PPP2R1A-PROT,Gene-Gene-PROT
PPP2R2A,AKT2,Gene-Gene
PPP2R2A,AKT3,Gene-Gene
PPP2R2A,PPP2R2A-PROT,Gene-Gene-PROT
PPP2R2B,AKT2,Gene-Gene
PPP2R2B,AKT3,Gene-Gene
PPP2R2B,PPP2R2B-PROT,Gene-Gene-PROT
PPP2R2C,AKT2,Gene-Gene
PPP2R2C,AKT3,Gene-Gene
PPP2R2C,PPP2R2C-PROT,Gene-Gene-PROT
PPP2R5A,AKT2,Gene-Gene
PPP2R5A,AKT3,Gene-Gene
PPP2R5A,PPP2R5A-PROT,Gene-Gene-PROT
PPP4C,PPP4C-PROT,Gene-Gene-PROT
PPP5C,PPP5C-PROT,Gene-Gene-PROT
PRKAA1,ELAVL1,Gene-Gene
PRKAA1,FOXO3,Gene-Gene
PRKAA1,MLYCD,Gene-Gene
PRKAA1,RPTOR,Gene-Gene
PRKAA1,TBC1D1,Gene-Gene
PRKAA1,TSC1,Gene-Gene
PRKAA1,PRKAA1-PROT,Gene-Gene-PROT
PRKAA2,ELAVL1,Gene-Gene
PRKAA2,FOXO3,Gene-Gene
PRKAA2,MLYCD,Gene-Gene
PRKAA2,RPTOR,Gene-Gene
PRKAA2,TBC1D1,Gene-Gene
PRKAA2,TSC1,Gene-Gene
PRKAA2,PRKAA2-PROT,Gene-Gene-PROT
PRKAB2,ELAVL1,Gene-Gene
PRKAB2,FOXO3,Gene-Gene
PRKAB2,MLYCD,Gene-Gene
PRKAB2,RPTOR,Gene-Gene
PRKAB2,TBC1D1,Gene-Gene
PRKAB2,TSC1,Gene-Gene
PRKAB2,PRKAB2-PROT,Gene-Gene-PROT
PRKAG2,ELAVL1,Gene-Gene
PRKAG2,FOXO3,Gene-Gene
PRKAG2,MLYCD,Gene-Gene
PRKAG2,RPTOR,Gene-Gene
PRKAG2,TBC1D1,Gene-Gene
PRKAG2,TSC1,Gene-Gene
PRKAG2,PRKAG2-PROT,Gene-Gene-PROT
PRKAR1B,PRKAR1B-PROT,Gene-Gene-PROT
PRKAR2A,PRKAR2A-PROT,Gene-Gene-PROT
PRKAR2B,PRKAR2B-PROT,Gene-Gene-PROT
PRKCB,MAP3K4,Gene-Gene
