src,dest,EdgeType
431,2054,Gene-Gene
431,2492,Gene-Gene-METH
432,2049,Gene-Gene
432,2050,Gene-Gene
432,2051,Gene-Gene
432,2052,Gene-Gene
432,2053,Gene-Gene
432,2054,Gene-Gene
432,2493,Gene-Gene-METH
433,2049,Gene-Gene
433,2050,Gene-Gene
433,2051,Gene-Gene
433,2052,Gene-Gene
433,2053,Gene-Gene
433,2054,Gene-Gene
433,2494,Gene-Gene-METH
434,81,Gene-Gene
434,82,Gene-Gene
434,146,Gene-Gene
434,147,Gene-Gene
434,189,Gene-Gene
434,330,Gene-Gene
434,347,Gene-Gene
434,417,Gene-Gene
434,418,Gene-Gene
434,435,Gene-Gene
434,614,Gene-Gene
434,788,Gene-Gene
434,1031,Gene-Gene
434,1088,Gene-Gene
434,1136,Gene-Gene
434,1137,Gene-Gene
434,1138,Gene-Gene
434,1544,Gene-Gene
434,1545,Gene-Gene
434,1546,Gene-Gene
434,1571,Gene-Gene
434,1714,Gene-Gene
434,1771,Gene-Gene
434,1881,Gene-Gene
434,1882,Gene-Gene
434,1885,Gene-Gene
434,1886,Gene-Gene
434,1887,Gene-Gene
434,1888,Gene-Gene
434,1919,Gene-Gene
434,1920,Gene-Gene
434,2495,Gene-Gene-METH
435,434,Gene-Gene
435,2496,Gene-Gene-METH
436,330,Gene-Gene
436,2497,Gene-Gene-METH
437,1088,Gene-Gene
437,1886,Gene-Gene
437,1887,Gene-Gene
437,1888,Gene-Gene
437,2498,Gene-Gene-METH
438,1293,Gene-Gene
438,2499,Gene-Gene-METH
439,166,Gene-Gene
439,586,Gene-Gene
439,587,Gene-Gene
439,1267,Gene-Gene
439,1268,Gene-Gene
439,2500,Gene-Gene-METH
440,189,Gene-Gene
440,614,Gene-Gene
440,716,Gene-Gene
440,717,Gene-Gene
440,718,Gene-Gene
440,1655,Gene-Gene
440,1782,Gene-Gene
440,1800,Gene-Gene
440,1801,Gene-Gene
440,2501,Gene-Gene-METH
441,716,Gene-Gene
441,717,Gene-Gene
441,718,Gene-Gene
441,1833,Gene-Gene
441,1834,Gene-Gene
441,1862,Gene-Gene
441,2502,Gene-Gene-METH
442,297,Gene-Gene
442,298,Gene-Gene
442,299,Gene-Gene
442,300,Gene-Gene
442,301,Gene-Gene
442,302,Gene-Gene
442,303,Gene-Gene
442,304,Gene-Gene
442,305,Gene-Gene
442,306,Gene-Gene
442,443,Gene-Gene
442,455,Gene-Gene
442,456,Gene-Gene
442,457,Gene-Gene
442,458,Gene-Gene
442,459,Gene-Gene
442,460,Gene-Gene
442,2046,Gene-Gene
442,2503,Gene-Gene-METH
443,101,Gene-Gene
443,102,Gene-Gene
443,262,Gene-Gene
443,263,Gene-Gene
443,264,Gene-Gene
443,265,Gene-Gene
443,266,Gene-Gene
443,267,Gene-Gene
443,268,Gene-Gene
443,269,Gene-Gene
443,270,Gene-Gene
443,271,Gene-Gene
443,272,Gene-Gene
443,273,Gene-Gene
443,274,Gene-Gene
443,275,Gene-Gene
443,276,Gene-Gene
443,277,Gene-Gene
443,278,Gene-Gene
443,279,Gene-Gene
443,280,Gene-Gene
443,281,Gene-Gene
443,282,Gene-Gene
443,283,Gene-Gene
443,284,Gene-Gene
443,442,Gene-Gene
443,444,Gene-Gene
443,445,Gene-Gene
443,446,Gene-Gene
443,447,Gene-Gene
443,448,Gene-Gene
443,449,Gene-Gene
443,450,Gene-Gene
443,451,Gene-Gene
443,452,Gene-Gene
443,453,Gene-Gene
443,454,Gene-Gene
443,725,Gene-Gene
443,726,Gene-Gene
443,727,Gene-Gene
443,730,Gene-Gene
443,772,Gene-Gene
443,773,Gene-Gene
443,774,Gene-Gene
443,775,Gene-Gene
443,776,Gene-Gene
443,1000,Gene-Gene
443,1001,Gene-Gene
443,1391,Gene-Gene
443,1392,Gene-Gene
443,1494,Gene-Gene
443,2044,Gene-Gene
443,2045,Gene-Gene
443,2504,Gene-Gene-METH
444,297,Gene-Gene
444,298,Gene-Gene
444,299,Gene-Gene
444,300,Gene-Gene
444,301,Gene-Gene
444,302,Gene-Gene
444,303,Gene-Gene
444,304,Gene-Gene
444,305,Gene-Gene
444,306,Gene-Gene
444,341,Gene-Gene
444,443,Gene-Gene
444,455,Gene-Gene
444,456,Gene-Gene
444,457,Gene-Gene
444,458,Gene-Gene
444,459,Gene-Gene
444,460,Gene-Gene
444,656,Gene-Gene
444,657,Gene-Gene
444,658,Gene-Gene
444,1002,Gene-Gene
444,1003,Gene-Gene
444,1280,Gene-Gene
444,1660,Gene-Gene
444,2046,Gene-Gene
444,2505,Gene-Gene-METH
445,297,Gene-Gene
445,298,Gene-Gene
445,299,Gene-Gene
445,300,Gene-Gene
445,301,Gene-Gene
445,302,Gene-Gene
445,303,Gene-Gene
445,304,Gene-Gene
445,305,Gene-Gene
445,306,Gene-Gene
445,341,Gene-Gene
445,443,Gene-Gene
445,455,Gene-Gene
445,456,Gene-Gene
445,457,Gene-Gene
445,458,Gene-Gene
445,459,Gene-Gene
445,460,Gene-Gene
445,656,Gene-Gene
445,657,Gene-Gene
445,658,Gene-Gene
445,958,Gene-Gene
445,1002,Gene-Gene
445,1003,Gene-Gene
445,1280,Gene-Gene
445,1660,Gene-Gene
445,1846,Gene-Gene
445,2046,Gene-Gene
445,2506,Gene-Gene-METH
446,297,Gene-Gene
446,298,Gene-Gene
446,299,Gene-Gene
446,300,Gene-Gene
446,301,Gene-Gene
446,302,Gene-Gene
446,303,Gene-Gene
446,304,Gene-Gene
446,305,Gene-Gene
446,306,Gene-Gene
446,443,Gene-Gene
446,455,Gene-Gene
446,456,Gene-Gene
446,457,Gene-Gene
446,458,Gene-Gene
446,459,Gene-Gene
446,460,Gene-Gene
446,958,Gene-Gene
446,1846,Gene-Gene
446,2046,Gene-Gene
446,2507,Gene-Gene-METH
447,297,Gene-Gene
447,298,Gene-Gene
447,299,Gene-Gene
447,300,Gene-Gene
447,301,Gene-Gene
447,302,Gene-Gene
447,303,Gene-Gene
447,304,Gene-Gene
447,305,Gene-Gene
447,306,Gene-Gene
447,443,Gene-Gene
447,455,Gene-Gene
447,456,Gene-Gene
447,457,Gene-Gene
447,458,Gene-Gene
447,459,Gene-Gene
447,460,Gene-Gene
447,1281,Gene-Gene
447,1661,Gene-Gene
447,2046,Gene-Gene
447,2508,Gene-Gene-METH
448,297,Gene-Gene
448,298,Gene-Gene
448,299,Gene-Gene
448,300,Gene-Gene
448,301,Gene-Gene
448,302,Gene-Gene
448,303,Gene-Gene
448,304,Gene-Gene
448,305,Gene-Gene
448,306,Gene-Gene
448,443,Gene-Gene
448,455,Gene-Gene
448,456,Gene-Gene
448,457,Gene-Gene
448,458,Gene-Gene
448,459,Gene-Gene
448,460,Gene-Gene
448,2046,Gene-Gene
448,2509,Gene-Gene-METH
449,297,Gene-Gene
449,298,Gene-Gene
449,299,Gene-Gene
449,300,Gene-Gene
449,301,Gene-Gene
449,302,Gene-Gene
449,303,Gene-Gene
449,304,Gene-Gene
449,305,Gene-Gene
449,306,Gene-Gene
449,443,Gene-Gene
449,455,Gene-Gene
449,456,Gene-Gene
449,457,Gene-Gene
449,458,Gene-Gene
449,459,Gene-Gene
449,460,Gene-Gene
449,2046,Gene-Gene
449,2510,Gene-Gene-METH
450,297,Gene-Gene
450,298,Gene-Gene
450,299,Gene-Gene
450,300,Gene-Gene
450,301,Gene-Gene
450,302,Gene-Gene
450,303,Gene-Gene
450,304,Gene-Gene
450,305,Gene-Gene
450,306,Gene-Gene
450,443,Gene-Gene
450,455,Gene-Gene
450,456,Gene-Gene
450,457,Gene-Gene
450,458,Gene-Gene
450,459,Gene-Gene
450,460,Gene-Gene
450,2046,Gene-Gene
450,2511,Gene-Gene-METH
451,297,Gene-Gene
451,298,Gene-Gene
451,299,Gene-Gene
451,300,Gene-Gene
451,301,Gene-Gene
451,302,Gene-Gene
451,303,Gene-Gene
451,304,Gene-Gene
451,305,Gene-Gene
451,306,Gene-Gene
451,341,Gene-Gene
451,443,Gene-Gene
451,455,Gene-Gene
451,456,Gene-Gene
451,457,Gene-Gene
451,458,Gene-Gene
451,459,Gene-Gene
451,460,Gene-Gene
451,656,Gene-Gene
451,657,Gene-Gene
451,658,Gene-Gene
451,1002,Gene-Gene
451,1003,Gene-Gene
451,1280,Gene-Gene
451,1660,Gene-Gene
451,2046,Gene-Gene
451,2512,Gene-Gene-METH
452,297,Gene-Gene
452,298,Gene-Gene
452,299,Gene-Gene
452,300,Gene-Gene
452,301,Gene-Gene
452,302,Gene-Gene
452,303,Gene-Gene
452,304,Gene-Gene
452,305,Gene-Gene
452,306,Gene-Gene
452,341,Gene-Gene
452,443,Gene-Gene
452,455,Gene-Gene
452,456,Gene-Gene
452,457,Gene-Gene
452,458,Gene-Gene
452,459,Gene-Gene
452,460,Gene-Gene
452,656,Gene-Gene
452,657,Gene-Gene
452,658,Gene-Gene
452,1002,Gene-Gene
452,1003,Gene-Gene
452,1280,Gene-Gene
452,1660,Gene-Gene
452,2046,Gene-Gene
452,2513,Gene-Gene-METH
453,297,Gene-Gene
453,298,Gene-Gene
453,299,Gene-Gene
453,300,Gene-Gene
453,301,Gene-Gene
453,302,Gene-Gene
453,303,Gene-Gene
453,304,Gene-Gene
453,305,Gene-Gene
453,306,Gene-Gene
453,341,Gene-Gene
453,443,Gene-Gene
453,455,Gene-Gene
453,456,Gene-Gene
453,457,Gene-Gene
453,458,Gene-Gene
453,459,Gene-Gene
453,460,Gene-Gene
453,656,Gene-Gene
453,657,Gene-Gene
453,658,Gene-Gene
453,1002,Gene-Gene
453,1003,Gene-Gene
453,1280,Gene-Gene
453,1660,Gene-Gene
453,2046,Gene-Gene
453,2514,Gene-Gene-METH
454,297,Gene-Gene
454,298,Gene-Gene
454,299,Gene-Gene
454,300,Gene-Gene
454,301,Gene-Gene
454,302,Gene-Gene
454,303,Gene-Gene
454,304,Gene-Gene
454,305,Gene-Gene
454,306,Gene-Gene
454,341,Gene-Gene
454,443,Gene-Gene
454,455,Gene-Gene
454,456,Gene-Gene
454,457,Gene-Gene
454,458,Gene-Gene
454,459,Gene-Gene
454,460,Gene-Gene
454,656,Gene-Gene
454,657,Gene-Gene
454,658,Gene-Gene
454,1002,Gene-Gene
454,1003,Gene-Gene
454,1280,Gene-Gene
454,1660,Gene-Gene
454,2046,Gene-Gene
454,2515,Gene-Gene-METH
455,58,Gene-Gene
455,101,Gene-Gene
455,102,Gene-Gene
455,142,Gene-Gene
455,262,Gene-Gene
455,263,Gene-Gene
455,264,Gene-Gene
455,265,Gene-Gene
455,266,Gene-Gene
455,267,Gene-Gene
455,268,Gene-Gene
455,269,Gene-Gene
455,270,Gene-Gene
455,271,Gene-Gene
455,272,Gene-Gene
455,273,Gene-Gene
455,274,Gene-Gene
455,275,Gene-Gene
455,276,Gene-Gene
455,277,Gene-Gene
455,278,Gene-Gene
455,279,Gene-Gene
455,280,Gene-Gene
455,281,Gene-Gene
455,282,Gene-Gene
455,283,Gene-Gene
455,284,Gene-Gene
455,442,Gene-Gene
455,444,Gene-Gene
455,445,Gene-Gene
455,446,Gene-Gene
455,447,Gene-Gene
455,448,Gene-Gene
455,449,Gene-Gene
455,450,Gene-Gene
455,451,Gene-Gene
455,452,Gene-Gene
455,453,Gene-Gene
455,454,Gene-Gene
455,596,Gene-Gene
455,721,Gene-Gene
455,722,Gene-Gene
455,725,Gene-Gene
455,726,Gene-Gene
455,727,Gene-Gene
455,730,Gene-Gene
455,731,Gene-Gene
455,772,Gene-Gene
455,773,Gene-Gene
455,774,Gene-Gene
455,775,Gene-Gene
455,776,Gene-Gene
455,1000,Gene-Gene
455,1001,Gene-Gene
455,1391,Gene-Gene
455,1392,Gene-Gene
455,1462,Gene-Gene
455,1463,Gene-Gene
455,1464,Gene-Gene
455,1465,Gene-Gene
455,1494,Gene-Gene
455,2044,Gene-Gene
455,2045,Gene-Gene
455,2516,Gene-Gene-METH
456,58,Gene-Gene
456,101,Gene-Gene
456,102,Gene-Gene
456,142,Gene-Gene
456,262,Gene-Gene
456,263,Gene-Gene
456,264,Gene-Gene
456,265,Gene-Gene
456,266,Gene-Gene
456,267,Gene-Gene
456,268,Gene-Gene
456,269,Gene-Gene
456,270,Gene-Gene
456,271,Gene-Gene
456,272,Gene-Gene
456,273,Gene-Gene
456,274,Gene-Gene
456,275,Gene-Gene
456,276,Gene-Gene
456,277,Gene-Gene
456,278,Gene-Gene
456,279,Gene-Gene
456,280,Gene-Gene
456,281,Gene-Gene
456,282,Gene-Gene
456,283,Gene-Gene
456,284,Gene-Gene
456,442,Gene-Gene
456,444,Gene-Gene
456,445,Gene-Gene
456,446,Gene-Gene
456,447,Gene-Gene
456,448,Gene-Gene
456,449,Gene-Gene
456,450,Gene-Gene
456,451,Gene-Gene
456,452,Gene-Gene
456,453,Gene-Gene
456,454,Gene-Gene
456,596,Gene-Gene
456,721,Gene-Gene
456,722,Gene-Gene
456,725,Gene-Gene
456,726,Gene-Gene
456,727,Gene-Gene
456,730,Gene-Gene
456,731,Gene-Gene
456,772,Gene-Gene
456,773,Gene-Gene
456,774,Gene-Gene
456,775,Gene-Gene
456,776,Gene-Gene
456,1000,Gene-Gene
456,1001,Gene-Gene
456,1391,Gene-Gene
456,1392,Gene-Gene
456,1462,Gene-Gene
456,1463,Gene-Gene
456,1464,Gene-Gene
456,1465,Gene-Gene
456,1494,Gene-Gene
456,2044,Gene-Gene
456,2045,Gene-Gene
456,2517,Gene-Gene-METH
457,101,Gene-Gene
457,102,Gene-Gene
457,262,Gene-Gene
457,263,Gene-Gene
457,264,Gene-Gene
457,265,Gene-Gene
457,266,Gene-Gene
457,267,Gene-Gene
457,268,Gene-Gene
457,269,Gene-Gene
457,270,Gene-Gene
457,271,Gene-Gene
457,272,Gene-Gene
457,273,Gene-Gene
457,274,Gene-Gene
457,275,Gene-Gene
457,276,Gene-Gene
457,277,Gene-Gene
457,278,Gene-Gene
457,279,Gene-Gene
457,280,Gene-Gene
457,281,Gene-Gene
457,282,Gene-Gene
457,283,Gene-Gene
457,284,Gene-Gene
457,442,Gene-Gene
457,444,Gene-Gene
457,445,Gene-Gene
457,446,Gene-Gene
457,447,Gene-Gene
457,448,Gene-Gene
457,449,Gene-Gene
457,450,Gene-Gene
457,451,Gene-Gene
457,452,Gene-Gene
457,453,Gene-Gene
457,454,Gene-Gene
457,725,Gene-Gene
457,726,Gene-Gene
457,727,Gene-Gene
457,730,Gene-Gene
457,772,Gene-Gene
457,773,Gene-Gene
457,774,Gene-Gene
457,775,Gene-Gene
457,776,Gene-Gene
457,1000,Gene-Gene
457,1001,Gene-Gene
457,1391,Gene-Gene
457,1392,Gene-Gene
457,1494,Gene-Gene
457,2044,Gene-Gene
457,2045,Gene-Gene
457,2518,Gene-Gene-METH
458,101,Gene-Gene
458,102,Gene-Gene
458,262,Gene-Gene
458,263,Gene-Gene
458,264,Gene-Gene
458,265,Gene-Gene
458,266,Gene-Gene
458,267,Gene-Gene
458,268,Gene-Gene
458,269,Gene-Gene
458,270,Gene-Gene
458,271,Gene-Gene
458,272,Gene-Gene
458,273,Gene-Gene
458,274,Gene-Gene
458,275,Gene-Gene
458,276,Gene-Gene
458,277,Gene-Gene
458,278,Gene-Gene
458,279,Gene-Gene
458,280,Gene-Gene
458,281,Gene-Gene
458,282,Gene-Gene
458,283,Gene-Gene
458,284,Gene-Gene
458,442,Gene-Gene
458,444,Gene-Gene
458,445,Gene-Gene
458,446,Gene-Gene
458,447,Gene-Gene
458,448,Gene-Gene
458,449,Gene-Gene
458,450,Gene-Gene
458,451,Gene-Gene
458,452,Gene-Gene
458,453,Gene-Gene
458,454,Gene-Gene
458,720,Gene-Gene
458,723,Gene-Gene
458,724,Gene-Gene
458,725,Gene-Gene
458,726,Gene-Gene
458,727,Gene-Gene
458,730,Gene-Gene
458,772,Gene-Gene
458,773,Gene-Gene
458,774,Gene-Gene
458,775,Gene-Gene
458,776,Gene-Gene
458,1000,Gene-Gene
458,1001,Gene-Gene
458,1391,Gene-Gene
458,1392,Gene-Gene
458,1494,Gene-Gene
458,2044,Gene-Gene
458,2045,Gene-Gene
458,2519,Gene-Gene-METH
459,101,Gene-Gene
459,102,Gene-Gene
459,262,Gene-Gene
459,263,Gene-Gene
459,264,Gene-Gene
459,265,Gene-Gene
459,266,Gene-Gene
459,267,Gene-Gene
459,268,Gene-Gene
459,269,Gene-Gene
459,270,Gene-Gene
459,271,Gene-Gene
459,272,Gene-Gene
459,273,Gene-Gene
459,274,Gene-Gene
459,275,Gene-Gene
459,276,Gene-Gene
459,277,Gene-Gene
459,278,Gene-Gene
459,279,Gene-Gene
459,280,Gene-Gene
459,281,Gene-Gene
459,282,Gene-Gene
459,283,Gene-Gene
459,284,Gene-Gene
459,442,Gene-Gene
459,444,Gene-Gene
459,445,Gene-Gene
459,446,Gene-Gene
459,447,Gene-Gene
459,448,Gene-Gene
459,449,Gene-Gene
459,450,Gene-Gene
459,451,Gene-Gene
459,452,Gene-Gene
459,453,Gene-Gene
459,454,Gene-Gene
459,725,Gene-Gene
459,726,Gene-Gene
459,727,Gene-Gene
459,730,Gene-Gene
459,772,Gene-Gene
459,773,Gene-Gene
459,774,Gene-Gene
459,775,Gene-Gene
459,776,Gene-Gene
459,1000,Gene-Gene
459,1001,Gene-Gene
459,1391,Gene-Gene
459,1392,Gene-Gene
459,1494,Gene-Gene
459,2044,Gene-Gene
459,2045,Gene-Gene
459,2520,Gene-Gene-METH
460,101,Gene-Gene
460,102,Gene-Gene
460,262,Gene-Gene
460,263,Gene-Gene
460,264,Gene-Gene
460,265,Gene-Gene
460,266,Gene-Gene
460,267,Gene-Gene
460,268,Gene-Gene
460,269,Gene-Gene
460,270,Gene-Gene
460,271,Gene-Gene
460,272,Gene-Gene
460,273,Gene-Gene
460,274,Gene-Gene
460,275,Gene-Gene
460,276,Gene-Gene
460,277,Gene-Gene
460,278,Gene-Gene
460,279,Gene-Gene
460,280,Gene-Gene
460,281,Gene-Gene
460,282,Gene-Gene
460,283,Gene-Gene
460,284,Gene-Gene
460,442,Gene-Gene
460,444,Gene-Gene
460,445,Gene-Gene
460,446,Gene-Gene
460,447,Gene-Gene
460,448,Gene-Gene
460,449,Gene-Gene
460,450,Gene-Gene
460,451,Gene-Gene
460,452,Gene-Gene
460,453,Gene-Gene
460,454,Gene-Gene
460,725,Gene-Gene
460,726,Gene-Gene
460,727,Gene-Gene
460,730,Gene-Gene
460,772,Gene-Gene
460,773,Gene-Gene
460,774,Gene-Gene
460,775,Gene-Gene
460,776,Gene-Gene
460,1000,Gene-Gene
460,1001,Gene-Gene
460,1391,Gene-Gene
460,1392,Gene-Gene
460,1494,Gene-Gene
460,2044,Gene-Gene
460,2045,Gene-Gene
460,2521,Gene-Gene-METH
461,531,Gene-Gene
461,532,Gene-Gene
461,533,Gene-Gene
461,2522,Gene-Gene-METH
462,2523,Gene-Gene-METH
463,166,Gene-Gene
463,253,Gene-Gene
463,1771,Gene-Gene
463,1962,Gene-Gene
463,2524,Gene-Gene-METH
464,160,Gene-Gene
464,488,Gene-Gene
464,880,Gene-Gene
464,1976,Gene-Gene
464,2525,Gene-Gene-METH
465,1098,Gene-Gene
465,2526,Gene-Gene-METH
466,1492,Gene-Gene
466,1719,Gene-Gene
466,1720,Gene-Gene
466,1721,Gene-Gene
466,2527,Gene-Gene-METH
467,1490,Gene-Gene
467,1719,Gene-Gene
467,1720,Gene-Gene
467,1721,Gene-Gene
467,2528,Gene-Gene-METH
468,1490,Gene-Gene
468,1719,Gene-Gene
468,1720,Gene-Gene
468,1721,Gene-Gene
468,2529,Gene-Gene-METH
469,720,Gene-Gene
469,723,Gene-Gene
469,724,Gene-Gene
469,730,Gene-Gene
469,2530,Gene-Gene-METH
470,720,Gene-Gene
470,723,Gene-Gene
470,724,Gene-Gene
470,730,Gene-Gene
470,2531,Gene-Gene-METH
471,95,Gene-Gene
471,2532,Gene-Gene-METH
472,95,Gene-Gene
472,2533,Gene-Gene-METH
473,95,Gene-Gene
473,2534,Gene-Gene-METH
474,95,Gene-Gene
474,2535,Gene-Gene-METH
475,531,Gene-Gene
475,532,Gene-Gene
475,533,Gene-Gene
475,1672,Gene-Gene
475,2536,Gene-Gene-METH
476,531,Gene-Gene
476,532,Gene-Gene
476,533,Gene-Gene
476,1672,Gene-Gene
476,2537,Gene-Gene-METH
477,1167,Gene-Gene
477,1177,Gene-Gene
477,1181,Gene-Gene
477,1949,Gene-Gene
477,2538,Gene-Gene-METH
478,1134,Gene-Gene
478,1611,Gene-Gene
478,1612,Gene-Gene
478,1613,Gene-Gene
478,2539,Gene-Gene-METH
479,606,Gene-Gene
479,1158,Gene-Gene
479,1907,Gene-Gene
479,1908,Gene-Gene
479,2540,Gene-Gene-METH
480,1490,Gene-Gene
480,1719,Gene-Gene
480,1720,Gene-Gene
480,1721,Gene-Gene
480,2541,Gene-Gene-METH
481,665,Gene-Gene
481,666,Gene-Gene
481,1275,Gene-Gene
481,2042,Gene-Gene
481,2542,Gene-Gene-METH
482,665,Gene-Gene
482,666,Gene-Gene
482,1275,Gene-Gene
482,2042,Gene-Gene
482,2543,Gene-Gene-METH
483,1904,Gene-Gene
483,1905,Gene-Gene
483,1906,Gene-Gene
483,2544,Gene-Gene-METH
484,1961,Gene-Gene
484,2545,Gene-Gene-METH
485,1168,Gene-Gene
485,1169,Gene-Gene
485,1170,Gene-Gene
485,1171,Gene-Gene
485,2546,Gene-Gene-METH
486,1878,Gene-Gene
486,1984,Gene-Gene
486,1985,Gene-Gene
486,2547,Gene-Gene-METH
487,1879,Gene-Gene
487,2548,Gene-Gene-METH
488,107,Gene-Gene
488,109,Gene-Gene
488,464,Gene-Gene
488,495,Gene-Gene
488,965,Gene-Gene
488,1188,Gene-Gene
488,1683,Gene-Gene
488,1971,Gene-Gene
488,1976,Gene-Gene
488,1979,Gene-Gene
488,2549,Gene-Gene-METH
489,341,Gene-Gene
489,656,Gene-Gene
489,657,Gene-Gene
489,658,Gene-Gene
489,1002,Gene-Gene
489,1003,Gene-Gene
489,1280,Gene-Gene
489,1660,Gene-Gene
489,2550,Gene-Gene-METH
490,341,Gene-Gene
490,656,Gene-Gene
490,657,Gene-Gene
490,658,Gene-Gene
490,1002,Gene-Gene
490,1003,Gene-Gene
490,1280,Gene-Gene
490,1660,Gene-Gene
490,2551,Gene-Gene-METH
491,1223,Gene-Gene
491,1702,Gene-Gene
491,1703,Gene-Gene
491,1740,Gene-Gene
491,1741,Gene-Gene
491,2019,Gene-Gene
491,2020,Gene-Gene
491,2552,Gene-Gene-METH
492,1244,Gene-Gene
492,2553,Gene-Gene-METH
493,182,Gene-Gene
493,340,Gene-Gene
493,497,Gene-Gene
493,698,Gene-Gene
493,816,Gene-Gene
493,1125,Gene-Gene
493,1576,Gene-Gene
493,1577,Gene-Gene
493,2554,Gene-Gene-METH
494,1188,Gene-Gene
494,1682,Gene-Gene
494,2555,Gene-Gene-METH
495,488,Gene-Gene
495,863,Gene-Gene
495,2556,Gene-Gene-METH
496,56,Gene-Gene
496,329,Gene-Gene
496,1611,Gene-Gene
496,2557,Gene-Gene-METH
497,493,Gene-Gene
497,878,Gene-Gene
497,1768,Gene-Gene
497,2558,Gene-Gene-METH
498,1126,Gene-Gene
498,1127,Gene-Gene
498,2559,Gene-Gene-METH
499,1126,Gene-Gene
499,1127,Gene-Gene
499,2560,Gene-Gene-METH
500,1126,Gene-Gene
500,1127,Gene-Gene
500,2561,Gene-Gene-METH
501,502,Gene-Gene
501,503,Gene-Gene
501,504,Gene-Gene
501,505,Gene-Gene
501,1113,Gene-Gene
501,1114,Gene-Gene
501,1168,Gene-Gene
501,1169,Gene-Gene
501,1170,Gene-Gene
501,1171,Gene-Gene
501,1739,Gene-Gene
501,2043,Gene-Gene
501,2048,Gene-Gene
501,2055,Gene-Gene
501,2562,Gene-Gene-METH
502,501,Gene-Gene
502,503,Gene-Gene
502,504,Gene-Gene
502,505,Gene-Gene
502,1113,Gene-Gene
502,1114,Gene-Gene
502,1739,Gene-Gene
502,2043,Gene-Gene
502,2048,Gene-Gene
502,2563,Gene-Gene-METH
503,501,Gene-Gene
503,502,Gene-Gene
503,504,Gene-Gene
503,505,Gene-Gene
503,1113,Gene-Gene
503,1114,Gene-Gene
503,1739,Gene-Gene
503,2043,Gene-Gene
503,2048,Gene-Gene
503,2564,Gene-Gene-METH
504,501,Gene-Gene
504,502,Gene-Gene
504,503,Gene-Gene
504,505,Gene-Gene
504,1113,Gene-Gene
504,1114,Gene-Gene
504,1739,Gene-Gene
504,2043,Gene-Gene
504,2048,Gene-Gene
504,2565,Gene-Gene-METH
505,501,Gene-Gene
505,502,Gene-Gene
505,503,Gene-Gene
505,504,Gene-Gene
505,1113,Gene-Gene
505,1114,Gene-Gene
505,1739,Gene-Gene
505,2043,Gene-Gene
505,2048,Gene-Gene
505,2566,Gene-Gene-METH
506,1304,Gene-Gene
506,1305,Gene-Gene
506,1306,Gene-Gene
506,1307,Gene-Gene
506,2567,Gene-Gene-METH
507,1304,Gene-Gene
507,1305,Gene-Gene
507,1306,Gene-Gene
507,1307,Gene-Gene
507,2568,Gene-Gene-METH
508,1304,Gene-Gene
508,1305,Gene-Gene
508,1306,Gene-Gene
508,1307,Gene-Gene
508,2569,Gene-Gene-METH
509,1404,Gene-Gene
509,1676,Gene-Gene
509,1678,Gene-Gene
509,2570,Gene-Gene-METH
510,572,Gene-Gene
510,640,Gene-Gene
510,800,Gene-Gene
510,1134,Gene-Gene
510,1611,Gene-Gene
510,1612,Gene-Gene
510,1613,Gene-Gene
510,1836,Gene-Gene
510,2571,Gene-Gene-METH
511,1621,Gene-Gene
511,1622,Gene-Gene
511,2572,Gene-Gene-METH
512,36,Gene-Gene
512,345,Gene-Gene
512,668,Gene-Gene
512,700,Gene-Gene
512,712,Gene-Gene
512,728,Gene-Gene
512,731,Gene-Gene
512,1311,Gene-Gene
512,1486,Gene-Gene
512,1986,Gene-Gene
512,2014,Gene-Gene
512,2573,Gene-Gene-METH
513,542,Gene-Gene
513,543,Gene-Gene
513,544,Gene-Gene
513,710,Gene-Gene
513,725,Gene-Gene
513,726,Gene-Gene
513,727,Gene-Gene
513,729,Gene-Gene
513,1318,Gene-Gene
513,1346,Gene-Gene
513,1840,Gene-Gene
513,2574,Gene-Gene-METH
514,36,Gene-Gene
514,345,Gene-Gene
514,668,Gene-Gene
514,700,Gene-Gene
514,712,Gene-Gene
514,728,Gene-Gene
514,731,Gene-Gene
514,1311,Gene-Gene
514,1486,Gene-Gene
514,1986,Gene-Gene
514,2014,Gene-Gene
514,2575,Gene-Gene-METH
515,1304,Gene-Gene
515,1305,Gene-Gene
515,1306,Gene-Gene
515,1307,Gene-Gene
515,2576,Gene-Gene-METH
516,1304,Gene-Gene
516,1305,Gene-Gene
516,1306,Gene-Gene
516,1307,Gene-Gene
516,2577,Gene-Gene-METH
517,1304,Gene-Gene
517,1305,Gene-Gene
517,1306,Gene-Gene
517,1307,Gene-Gene
517,2578,Gene-Gene-METH
518,1304,Gene-Gene
518,1305,Gene-Gene
518,1306,Gene-Gene
518,1307,Gene-Gene
518,2579,Gene-Gene-METH
519,1304,Gene-Gene
519,1305,Gene-Gene
519,1306,Gene-Gene
519,1307,Gene-Gene
519,2580,Gene-Gene-METH
520,1166,Gene-Gene
520,1173,Gene-Gene
520,2581,Gene-Gene-METH
521,1166,Gene-Gene
521,1167,Gene-Gene
521,1168,Gene-Gene
521,1169,Gene-Gene
521,1170,Gene-Gene
521,1171,Gene-Gene
521,1173,Gene-Gene
521,1177,Gene-Gene
521,1181,Gene-Gene
521,2582,Gene-Gene-METH
522,1166,Gene-Gene
522,1167,Gene-Gene
522,1168,Gene-Gene
522,1169,Gene-Gene
522,1170,Gene-Gene
